GeneID,GSM7413358,GSM7413359,GSM7413360,GSM7413361,GSM7413362,GSM7413363,GSM7413364,GSM7413365,GSM7413366,GSM7413367,GSM7413368,GSM7413369,GSM7413370,GSM7413371,GSM7413372,GSM7413373,GSM7413374,GSM7413375
101264331,3.009379217,1.984416363,2.94719873,33.83008783,60.96014021,25.38293467,50.25751135,70.13431544,16.09257048,22.8354163,16.74544653,17.7928019,38.24946838,40.72909794,48.58372922,28.72756155,32.74492274,38.2245518
100736452,27.08441295,32.74286999,31.43678645,28.85507491,27.5303859,22.45413452,25.12875568,24.04605101,21.12149876,38.7209233,31.52084054,36.57409279,35.22977351,34.76874215,34.70266373,21.79332255,15.87632618,24.14182219
101251545,33.10317139,32.74286999,37.33118392,28.85507491,28.51361397,30.26426826,28.14420636,26.04988859,25.14464138,28.79248143,33.49089307,26.68920284,21.13786411,28.80838635,20.82159824,22.78392812,26.79130043,26.15364071
101261297,22.06878093,14.88312272,30.45438688,11.940031,6.882596476,12.69146734,19.09785431,24.04605101,22.12728442,43.68514423,15.76042027,26.68920284,34.22320855,25.82820845,28.75363566,19.81211141,20.83767811,14.08272961
101258660,37.11567701,33.73507817,33.40158561,32.83508524,30.48007011,31.24053498,30.15450681,30.05756376,36.20828359,24.82110468,26.5957092,22.73524687,24.15755898,27.81499372,20.82159824,21.79332255,24.80675965,27.15954997
101254150,45.14068826,29.76624545,29.4719873,28.85507491,27.5303859,26.35920139,33.16995749,30.05756376,36.20828359,21.84257212,27.58073547,23.72373586,31.20351368,27.81499372,26.7706263,29.71816712,22.82221888,30.17727774
101256844,24.07503374,32.74286999,27.50718815,37.81009816,42.27880692,33.19306841,18.09270409,27.05180738,20.11571311,27.79963724,29.550788,28.66618083,22.14442906,27.81499372,22.80460759,26.74635041,28.7758412,27.15954997
101251966,27.08441295,30.75845363,27.50718815,27.86007233,28.51361397,26.35920139,22.113305,21.04029463,21.12149876,27.79963724,27.58073547,26.68920284,30.19694872,28.80838635,30.73664501,27.73695598,29.76811159,28.16545922
101263479,28.08753936,32.74286999,30.45438688,24.87506458,26.54715783,25.38293467,17.08755386,19.03645705,18.1041418,27.79963724,35.4609456,31.63164781,24.15755898,25.82820845,26.7706263,42.59603954,42.66762661,39.23046106
101268047,30.09379217,20.83637181,19.64799153,31.84008266,25.56392977,42.9557356,66.33991499,47.09018322,66.38185325,14.89266281,11.8203152,14.82733491,18.11816923,19.86785266,22.80460759,14.85908356,15.87632618,17.10045739
101248963,30.09379217,25.79741272,39.29598307,27.86007233,26.54715783,29.28800154,35.18025795,37.0709953,34.19671228,29.78532561,23.6406304,26.68920284,27.17725385,25.82820845,27.76213098,15.84968913,15.87632618,19.1122759
101268276,40.12505623,29.76624545,35.36638476,7.960020665,10.81550875,13.66773405,30.15450681,18.03453826,34.19671228,31.77101399,31.52084054,28.66618083,44.28885813,43.70927584,37.67717776,29.71816712,29.76811159,33.19500551
101252627,16.05002249,16.86753909,20.63039111,22.88505941,28.51361397,33.19306841,40.20600908,38.0729141,40.23142621,34.74954655,21.67057787,23.72373586,30.19694872,27.81499372,28.75363566,18.82150584,16.86859657,18.10636664
101250354,16.05002249,22.82078818,18.66559196,38.80510074,42.27880692,47.83706919,15.07725341,21.04029463,17.09835614,24.82110468,20.6855516,20.75826888,22.14442906,24.83481582,28.75363566,25.75574484,29.76811159,19.1122759
101268517,28.08753936,30.75845363,26.52478857,19.90005166,21.6310175,23.43040123,21.10815477,23.04413222,22.12728442,31.77101399,29.550788,27.67769184,32.21007864,29.80177898,32.71965437,27.73695598,29.76811159,27.15954997
101261973,29.09066577,30.75845363,28.48958772,31.84008266,30.48007011,33.19306841,24.12360545,27.05180738,25.14464138,28.79248143,26.5957092,25.70071385,27.17725385,26.82160109,26.7706263,23.77453369,22.82221888,23.13591293
