id,GSM4618825,GSM4618826,GSM4618827,GSM4618828,GSM4618829,GSM4618830,GSM4618831,GSM4618832,GSM4618833,GSM4618834,GSM4618835,GSM4618836
Solyc06g084050.4.1,53413,78049,71551,62736,126090,104407,46424,67256,47218,41731,38914,48200
Solyc12g087790.1.1,0,0,0,0,1,0,1,0,0,0,0,0
Solyc05g013770.4.1,665,778,646,647,451,736,1072,760,863,1080,884,1116
Solyc03g058680.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g087820.2.1,790,959,767,1404,263,319,1823,1209,1237,2607,2730,2268
Solyc09g089880.3.1,406,481,612,889,508,1180,780,776,766,643,629,664
Solyc10g052515.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g109450.3.1,442,717,493,715,694,1010,1164,1074,928,702,727,855
Solyc02g078000.2.1,265,324,191,150,168,231,397,247,306,575,634,441
Solyc08g076430.3.1,108,160,131,187,74,123,331,229,283,264,276,332
Solyc02g069530.1.1,5,3,0,2,1,0,1,0,2,7,0,2
Solyc10g037920.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g088520.4.1,154,149,116,59,41,71,334,263,169,299,301,292
Solyc02g087820.1.1,0,0,0,0,0,0,0,0,1,0,0,0
Solyc01g090690.4.1,792,794,508,142,88,175,962,540,542,2024,1939,1516
Solyc10g084070.1.1,47,56,96,313,178,171,593,763,356,706,669,841
Solyc02g032930.3.1,721,1043,860,1686,1096,1554,1604,1690,1182,1021,767,1064
Solyc03g026270.3.1,29,27,18,14,2,214,41,9,12,134,70,25
Solyc01g017610.1.1,4,3,2,9,6,4,2,0,1,0,0,0
Solyc04g058060.3.1,8,10,16,11,7,4,18,12,13,14,8,8
Solyc11g008830.2.1,10,5,5,0,4,4,2,0,4,0,0,0
Solyc12g096180.1.1,16,20,20,14,21,12,11,18,4,16,10,4
Solyc07g008500.2.1,0,1,2,0,1,1,0,6,0,1,10,4
Solyc01g096630.3.1,780,908,708,619,609,864,1130,1115,1314,1135,1150,973
Solyc11g017290.1.1,20,16,4,0,4,0,39,6,18,32,44,43
Solyc07g041820.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g099090.3.1,3593,3816,2989,1094,1197,1945,3854,3451,2685,5024,4399,5069
Solyc12g044920.3.1,8,4,2,11,4,8,7,11,25,40,46,22
Solyc10g150114.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g005440.1.1,0,2,0,0,2,0,0,0,0,0,0,2
Solyc06g007130.5.1.1,1951,3183,2103,2014,1495,2379,1614,1328,1529,1493,1536,1704
Solyc01g091610.1.1,6,13,4,9,4,5,13,14,16,20,18,18
Solyc03g118020.3.1,1504,1451,769,633,278,464,1147,491,774,2707,3721,2202
Solyc04g079540.3.1,633,855,804,1078,788,1138,942,957,750,883,726,884
Solyc06g050230.4.1,934,971,777,413,393,575,1329,1177,1037,1478,1393,1520
Solyc04g074950.3.1,391,757,806,524,495,452,409,1218,369,888,496,653
Solyc03g117310.1.1,89,146,136,261,165,191,567,541,653,320,304,275
Solyc01g008810.3.1,912,1176,1169,1346,1269,1901,1029,1333,822,1016,888,1064
Solyc02g043810.4.1,0,2,0,2,0,0,0,0,0,2,0,8
Solyc12g095880.2.1,516,713,550,435,349,593,1361,897,1044,1172,1319,1216
Solyc07g007980.3.1,223,365,187,228,151,178,267,165,196,501,809,625
Solyc12g005980.2.1,1047,917,621,867,614,798,948,621,739,1849,2443,1399
Solyc10g011910.4.1,127,151,121,54,28,243,170,74,78,70,20,54
Solyc06g068950.4.1,1552,2135,1291,1894,1046,1494,3544,1892,2841,3787,5644,3980
Solyc11g065910.1.1,2,2,4,0,0,0,0,4,0,0,0,2
Solyc12g017550.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g115140.4.1,107,130,58,90,44,65,164,81,106,322,500,271
Solyc01g010720.4.1,0,0,0,0,0,0,0,2,0,0,0,2
Solyc04g076350.1.1,1,0,2,2,0,0,5,0,2,4,6,0
Solyc08g047950.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g017590.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g068150.3.1,304,361,310,303,218,371,850,499,643,592,676,697
Solyc12g088730.2.1,852,1273,968,1193,761,1230,1529,1186,1444,1261,1192,1542
Solyc11g010980.2.1,0,0,0,4,2,0,0,0,2,0,0,0
Solyc09g056453.1.1,0,0,0,0,0,0,0,0,0,1,0,0
Solyc07g008160.3.1,1199,1275,718,958,497,627,1270,809,983,2690,2987,2032
Solyc12g020035.1.1,0,0,2,0,0,2,0,0,0,0,0,10
Solyc03g116130.2.1,0,0,0,2,2,0,10,6,6,1,4,2
Solyc01g105320.4.1,18,27,17,80,29,49,50,38,25,24,32,24
Solyc07g008580.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g005630.2.1,225166,325097,292667,305472,483040,421108,296662,367879,273321,236620,232683,286946
Solyc08g082310.3.1,521,708,655,1304,1091,1031,543,877,375,616,583,632
Solyc12g099025.1.1,4106,6310,5076,9137,6171,7980,10482,10567,9815,8764,6148,9803
Solyc02g087360.4.1,340,344,243,694,400,573,641,420,794,1034,2024,777
Solyc01g066390.4.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g111000.3.1,206,260,234,391,338,611,473,430,509,432,471,438
Solyc07g019550.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g114850.4.1,540,699,477,281,349,420,1462,971,1277,1916,2008,1981
Solyc04g005470.3.1,5,7,8,0,10,6,2,0,8,7,12,0
Solyc02g068250.4.1,2,0,4,31,9,43,2,1,0,0,0,0
Solyc03g097030.3.1,752,994,532,206,156,331,1471,1207,976,1890,1781,1153
Solyc11g022540.3.1,2491,3254,2327,2684,1614,2301,3730,3157,2787,3600,3339,3799
Solyc10g049270.2.1,0,0,0,2,0,0,6,2,18,19,2,10
Solyc12g035250.3.1,271,259,137,135,60,126,329,203,177,704,902,547
Solyc04g076790.3.1,551,729,440,353,190,326,783,432,671,1436,1670,1251
Solyc08g006870.4.1,307,476,299,212,194,393,1155,599,797,731,1073,978
Solyc05g005690.1.1,2566,4452,3007,4797,3110,4230,3234,3148,2969,2883,2303,3805
Solyc06g008366.1.1,4,3,0,0,2,2,3,3,4,6,2,4
Solyc03g111190.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g059380.1.1,0,2,0,0,0,0,1,0,0,0,0,2
Solyc02g082290.4.1,0,0,3,0,0,0,2,4,2,12,14,12
Solyc08g077480.4.1,1442,2145,2818,7069,3561,3845,7162,7159,6337,6526,5306,7406
Solyc09g150149.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g044470.3.1,1765,2152,1757,1902,2032,2686,1982,2748,2061,2068,1833,2893
Solyc03g025130.1.1,1,0,0,0,0,0,0,0,0,1,0,0
Solyc10g085260.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g049270.3.1,118,164,118,49,14,41,514,290,276,491,547,479
Solyc08g076560.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g044680.1.1,6,2,6,5,6,9,19,25,15,7,9,11
Solyc08g016799.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g050040.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g066410.3.1,2,0,2,2,0,17,0,1,0,0,0,0
Solyc04g051095.1.1,0,0,0,0,0,0,0,0,0,2,0,6
Solyc08g014600.4.1,121,162,132,125,79,177,220,169,164,238,229,188
Solyc02g066905.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g036160.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g012143.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g110470.3.1,188,204,129,96,101,149,363,193,241,317,380,364
Solyc02g081020.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g052045.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g051820.4.1,2910,4426,3963,5141,6686,6733,4242,5352,4059,4976,4752,5957
Solyc07g063790.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g099650.2.1,98675,149971,149526,134440,231384,176380,93575,138722,95398,77432,68233,95842
Solyc06g066310.3.1,257,352,220,316,164,283,634,524,434,266,286,313
Solyc08g006070.4.1,2460,3562,2815,3992,4544,4518,2724,3065,2511,2076,2008,2551
Solyc02g087980.3.1,10,38,29,93,16,62,11,14,31,22,23,12
Solyc09g064670.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g076830.2.1,22,23,11,20,9,27,46,42,63,40,39,20
Solyc10g083960.2.1,770,777,734,590,645,1035,953,825,1007,933,966,997
Solyc03g118400.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g079130.2.1,2078,2573,2206,1234,888,1590,2294,1448,2212,2811,3136,2886
Solyc04g077760.1.1,0,1,0,4,2,4,75,36,40,24,22,24
Solyc10g018750.1.1,0,4,0,0,5,1,2,2,0,8,6,3
Solyc08g080570.4.1,1279,1385,1951,1685,1916,5809,1096,1467,1204,1764,1144,1638
Solyc01g108380.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g089320.3.1,236,232,122,213,142,236,375,180,307,611,885,474
Solyc01g066740.3.1,149,137,124,206,176,334,147,172,145,189,264,143
Solyc07g049290.3.1,4637,4555,4313,3174,3878,6341,7506,6945,6779,10262,10919,9756
Solyc09g031573.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g064630.3.1,6,12,16,12,10,18,5,4,6,7,2,10
Solyc09g063050.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g012470.2.1,3663,4107,4018,3288,3103,4325,7088,7786,5955,6320,5657,6391
Solyc01g086990.3.1,294,330,139,90,58,110,405,120,186,1065,1538,832
Solyc12g098950.2.1,4591,4906,4023,1863,1806,3704,4364,3785,3372,5505,5215,6495
Solyc01g099190.4.1,1,4,1,0,0,1,4,0,0,8,15,7
Solyc03g033630.3.1,851,1004,658,389,271,443,1258,721,701,1443,1481,1384
Solyc01g020526.1.1,0,0,0,0,0,0,2,2,0,0,0,1
Solyc12g098945.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g010810.3.1,10,44,12,44,2,13,23,9,10,20,25,19
Solyc02g036390.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g008425.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g007600.1.1,23,10,33,8,8,19,24,37,14,36,12,29
Solyc02g080290.3.1,33,120,53,30,18,40,55,12,18,44,70,77
Solyc07g045560.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g098440.3.1,2,0,0,0,2,0,6,4,1,2,2,0
Solyc00g500213.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g081390.4.1,1721,2587,2163,5196,2520,2909,11244,10409,10204,5960,6060,5835
Solyc12g049080.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g008270.3.1,1704,2542,1853,5406,4531,4274,2599,2722,2120,1288,1573,1512
Solyc06g071680.4.1,1219,1446,1107,971,559,1083,2153,1504,1717,2622,2603,2700
Solyc01g111880.4.1,852,371,366,133,96,387,90,190,78,786,377,648
Solyc03g114960.4.1,962,1390,984,592,423,684,2609,1796,1788,2070,2114,2212
Solyc07g150141.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g081900.4.1,322,487,192,190,149,279,907,376,533,1095,1817,1119
Solyc09g090220.3.1,9,2,4,2,0,0,14,0,4,23,39,22
Solyc02g088980.3.1,1,1,0,0,0,0,2,0,3,2,4,3
Solyc09g010380.3.1,1048,1289,1009,943,972,1679,442,554,403,562,525,639
Solyc03g006430.3.1,1168,1532,1229,895,1014,991,868,859,917,958,1018,959
Solyc11g011910.2.1,1523,1761,1446,1643,1075,1458,3043,2547,2323,3014,2947,3166
Solyc05g023860.1.1,0,0,0,0,0,0,2,0,0,0,0,0
Solyc02g068550.2.1,35,44,24,5,3,12,81,35,48,117,154,99
Solyc01g006090.3.1,87,121,87,87,42,115,142,58,118,89,88,107
Solyc07g005190.3.1,636,1156,1073,2102,1400,1190,3122,3069,1987,988,1358,1979
Solyc06g052020.2.1,12,11,26,21,36,33,10,31,15,10,4,12
Solyc11g072790.2.1,14,17,2,0,0,21,4,0,5,2,4,0
Solyc02g087040.1.1,326,529,446,904,785,764,1230,1359,924,831,833,703
Solyc07g056460.3.1,62,109,78,47,50,92,32,21,20,32,28,16
Solyc01g021730.2.1,0,0,2,10,2,16,20,18,8,6,2,2
Solyc10g050450.2.1,66,64,121,112,87,115,246,375,213,240,190,227
Solyc03g121330.3.1,7631,10913,7246,7842,3752,7268,9891,7346,8108,10390,8799,12373
Solyc07g039320.2.1,281,332,277,40,34,52,366,285,211,709,677,638
Solyc02g062960.4.1,0,0,0,16,2,16,4,47,12,5,9,18
Solyc02g080020.1.1,0,0,0,4,0,0,2,0,2,0,0,3
Solyc06g059930.4.1,155,417,289,35,86,43,40,474,46,145,73,117
Solyc06g060955.1.1,0,2,0,0,0,0,1,0,0,2,7,2
Solyc12g077540.3.1,204,308,260,243,249,321,533,427,408,373,370,407
Solyc01g096320.3.1,109,73,151,2192,130,159,1753,1611,1393,438,370,288
Solyc10g006820.4.1,778,910,359,245,182,317,1020,364,614,2107,2962,1993
Solyc03g116690.3.1,25,10,18,12,6,4,100,29,13,10,14,24
Solyc03g112670.3.1,2177,3566,1976,2117,1612,2927,4147,2590,3716,2812,3315,3570
Solyc06g073320.3.1,165871,180376,141227,47867,59296,77114,389571,320455,273327,391246,376232,396260
Solyc08g066490.3.1,134,186,80,155,114,160,267,162,259,225,335,294
Solyc03g098140.3.1,1789,2537,2525,3120,3414,3752,1734,2536,1531,1940,1357,1876
Solyc11g011350.3.1,53,47,34,33,34,67,131,46,78,90,136,83
Solyc01g016590.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g104060.3.1,2687,3755,2884,2720,2481,3424,6932,6276,5568,5648,5519,5857
Solyc05g055790.4.1,5089,6152,5686,3517,5191,6059,5129,6058,5335,5721,5574,6003
Solyc07g047970.4.1,898,1295,968,843,698,1004,1446,1110,1247,1296,1390,1646
Solyc11g045360.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g051160.4.1,310,503,395,777,584,775,1324,1316,1089,817,762,898
Solyc07g150143.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g073850.1.1,230,217,276,109,159,543,149,110,114,78,46,42
Solyc05g052260.3.1,795,901,841,957,533,974,1697,1485,1510,1625,1672,1693
Solyc10g006230.3.1,479220,567390,494952,297599,347674,453302,551999,564380,477268,540957,541926,615997
Solyc02g084910.4.1,0,0,2,2,0,0,2,0,0,0,0,0
Solyc06g084470.4.1,3353,4642,3719,5000,5008,5936,5141,4945,4244,3671,3613,4100
Solyc12g021260.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g074370.4.1,153,174,203,215,262,308,222,237,193,205,234,248
Solyc08g075730.3.1,2477,3199,3048,4174,3375,4132,5258,5389,4532,4328,3390,4298
Solyc05g015160.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g036230.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g021410.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g007350.2.1,6,8,6,25,25,31,61,55,47,22,32,28
Solyc11g051160.2.1,2914,2478,1878,2182,1663,2291,1426,1106,1198,7625,12015,7552
Solyc11g069360.2.1,681,888,822,860,570,894,1422,1418,1383,1381,1132,1262
Solyc04g011333.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g067250.3.1,1,4,0,14,6,5,11,5,10,4,17,14
Solyc06g035495.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g062480.4.1,233,305,234,201,103,172,528,270,420,582,575,452
Solyc09g059120.1.1,0,0,0,0,0,0,1,0,0,0,0,0
Solyc08g066200.3.1,1146,1243,868,474,502,618,2244,1563,1378,2835,2590,2366
Solyc03g031480.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g099910.4.1,1050,1348,1369,1273,987,1084,276,398,354,411,484,574
Solyc00g500390.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g008050.4.1,402,424,228,230,98,235,369,175,330,1364,1645,945
Solyc08g067080.3.1,0,2,0,0,0,0,0,0,0,0,0,0
Solyc03g120130.4.1,152,249,150,148,139,168,394,318,368,420,286,313
Solyc06g006010.3.1,20,23,30,15,25,35,7,4,8,10,3,14
Solyc12g096320.2.1,1303,1890,1632,996,1810,2043,1509,1729,1449,1316,1270,1636
Solyc05g006870.3.1,90,38,105,769,134,324,174,210,241,90,122,178
Solyc06g043070.4.1,165,228,146,199,84,161,391,197,334,350,322,323
Solyc03g117510.4.1,83,78,51,22,12,44,121,53,98,272,350,196
Solyc12g017960.1.1,451,514,632,778,471,525,713,804,421,441,257,383
Solyc02g080670.3.1,419,403,171,58,40,81,92,34,42,169,287,346
Solyc04g079730.1.1,96,144,163,15,8,10,129,62,66,170,201,111
Solyc02g078720.4.1,269,405,329,517,680,699,90,128,93,139,117,151
Solyc03g112290.2.1,1529,2503,2314,4302,3592,3872,4151,4792,3510,2492,2093,3004
Solyc12g057070.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g010530.3.1,61,63,73,176,91,135,180,144,181,130,155,141
Solyc08g008670.3.1,394,610,451,612,410,677,1237,899,1141,661,917,998
Solyc02g085440.4.1,0,2,4,0,0,4,6,2,4,2,0,2
Solyc12g042680.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g065210.4.1,2044,2353,1719,1059,754,1193,3004,2162,1849,3625,3791,3692
Solyc11g069530.2.1,374,427,333,243,167,241,345,292,320,608,652,617
Solyc10g045770.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g005080.1.1,0,2,0,0,0,0,0,0,0,0,1,0
Solyc03g077910.4.1,310,474,381,351,294,455,762,556,521,399,381,436
Solyc07g005870.3.1,167,215,83,104,40,64,222,101,246,393,469,418
Solyc05g045930.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g075170.3.1,0,0,0,0,0,0,4,2,2,2,0,0
Solyc06g053695.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g005180.3.1,3576,5798,3678,4746,3544,5769,9943,7151,8910,7406,8128,8605
Solyc01g110825.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g150149.1.1,0,0,0,0,0,0,2,0,1,0,1,0
Solyc02g032080.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g078590.3.1,137,203,86,10,14,28,24,26,34,83,64,86
Solyc01g110720.2.1,36,57,57,37,92,121,20,17,6,25,5,15
Solyc08g008085.1.1,272,382,272,149,64,135,437,232,337,711,825,677
Solyc05g005720.4.1,10,30,20,22,9,6,8,10,4,19,8,16
Solyc07g052900.1.1,471,446,355,435,396,669,555,664,590,651,976,670
Solyc09g009490.4.1,6,2,0,2,0,0,6,4,0,10,4,6
Solyc11g006410.2.1,713,616,502,169,168,275,1013,650,1003,1010,844,864
Solyc03g114550.2.1,0,0,0,0,0,0,0,0,4,0,0,0
Solyc01g087525.1.1,0,0,0,2,0,2,0,0,0,0,0,0
Solyc11g011610.2.1,340,422,461,731,651,894,746,789,518,510,413,606
Solyc09g065660.4.1,54,154,45,28,51,86,225,147,101,72,131,914
Solyc10g052870.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g018200.2.1,0,0,0,8,0,0,0,0,0,0,0,0
Solyc04g049795.1.1,2,0,0,6,2,6,0,2,6,0,6,4
Solyc06g068960.1.1,1015,1428,1395,1159,1106,1225,1466,1862,1565,1565,1298,1799
Solyc07g056700.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g066300.4.1,328,331,284,606,521,705,1228,1061,955,952,1175,1003
Solyc06g060400.3.1,5447,7340,5760,5867,3273,5835,8451,6484,6692,8123,7045,9026
Solyc08g023590.4.1,25,41,25,6,1,10,51,43,33,103,115,90
Solyc04g081090.3.1,5424,8354,7655,17667,10750,11886,12523,14303,9862,7483,6216,8439
Solyc03g013615.1.1,33,15,15,60,72,99,59,64,87,14,14,29
Solyc07g062020.2.1,0,0,0,2,0,0,1,2,0,0,0,0
Solyc06g082810.3.1,131,128,144,147,95,178,404,311,303,288,222,376
Solyc07g066020.2.1,463,659,621,1227,588,790,590,501,580,354,513,596
Solyc11g022590.1.1,41837,90035,52057,39619,56827,54596,237570,261872,205250,152310,101810,91873
Solyc06g082300.4.1,1163,2080,1326,1670,2136,2007,5550,4747,4313,3034,3601,4831
Solyc12g008900.2.1,30,148,81,49,36,33,110,210,104,124,33,72
Solyc10g084780.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g044647.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc08g082160.3.1,529,647,723,1147,748,861,572,767,556,721,591,1009
Solyc09g089890.1.1,47,84,51,48,47,56,108,85,54,44,26,77
Solyc11g071460.2.1,1402,1986,2020,1814,1405,1848,796,680,776,633,717,849
Solyc08g078720.3.1,425,707,437,851,332,630,1364,1198,1134,956,699,972
Solyc12g010420.1.1,105,71,84,57,56,230,66,19,46,35,16,17
Solyc03g007690.1.1,0,2,0,0,0,0,6,0,4,2,12,2
Solyc04g074630.4.1,1098,1436,917,465,348,521,1291,874,992,1475,1664,1524
Solyc07g021040.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g064900.2.1,0,0,0,8,0,2,3,5,1,0,0,0
Solyc05g010220.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc10g074900.2.1,37,48,28,48,22,55,88,44,85,162,203,123
Solyc12g062640.2.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc06g069370.4.1,153,139,114,261,191,199,332,194,388,476,638,336
Solyc03g095250.3.1,173,187,56,122,45,113,281,111,166,565,828,377
Solyc11g005980.3.1,0,2,0,6,5,6,0,4,3,38,44,14
Solyc05g043390.2.1,0,0,0,0,0,0,0,0,0,1,1,0
Solyc10g011930.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc07g038170.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g061840.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g055380.3.1,26,44,34,44,37,39,42,49,50,36,31,61
Solyc01g079330.3.1,561,606,339,465,278,396,651,416,519,1137,1509,1058
Solyc01g094570.3.1,263,291,286,244,169,307,504,430,417,415,483,394
Solyc12g006720.1.1,7,18,5,0,0,0,0,0,0,16,16,20
Solyc03g005420.2.1,6,2,2,10,4,5,8,0,8,93,180,37
Solyc12g049095.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g026350.3.1,1173,1428,1243,1073,898,1385,2389,1990,1833,2269,2004,2080
Solyc03g062920.1.1,0,1,0,0,0,0,2,0,0,0,8,2
Solyc09g018140.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g085990.1.1,1,0,0,2,2,6,2,0,0,2,0,1
Solyc09g090880.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc04g074500.3.1,142,198,176,259,135,293,449,312,366,411,420,492
Solyc04g072260.3.1,33,19,16,45,22,43,40,36,61,77,207,66
Solyc01g079830.3.1,75,78,81,76,221,182,8,35,12,22,37,45
Solyc02g085950.4.1,1142084,1712932,1419268,1024580,1595001,1571362,1023658,1186799,1013245,951172,953283,1143150
Solyc05g018860.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc12g040700.1.1,2,0,0,4,2,0,0,0,0,6,7,2
Solyc12g099660.2.1,323,310,196,524,247,321,669,365,747,1055,1579,912
Solyc09g150121.1.1,1,1,3,0,3,0,7,8,1,2,0,3
Solyc08g016580.1.1,38,32,28,84,65,61,120,68,57,49,32,41
Solyc02g064590.2.1,16,24,20,8,11,19,42,28,27,47,68,93
Solyc06g068350.2.1,2,5,4,0,0,0,2,0,0,0,0,0
Solyc03g063090.1.1,7,1,5,16,4,9,7,10,12,4,9,6
Solyc09g075690.1.1,23,31,22,12,6,18,4,12,7,45,10,43
Solyc03g033480.4.1,358,371,427,738,558,786,540,666,511,386,430,472
Solyc00g500396.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g028800.3.1,2,4,2,0,0,2,2,1,1,3,0,0
Solyc08g074390.3.1,122,175,171,140,66,113,555,360,519,532,373,436
Solyc07g006100.4.1,4,4,4,6,2,4,2,7,4,46,21,18
Solyc01g017790.3.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g086870.3.1,2351,2708,3273,4299,4018,8077,2414,2753,1962,1964,2168,2156
Solyc12g088870.1.1,211,265,299,471,635,787,402,515,197,633,617,633
Solyc12g038700.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc11g021063.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc09g005300.3.1,570,756,567,452,304,581,914,708,823,943,816,951
Solyc11g007540.2.1,1609,2165,1479,995,1146,1139,2127,2416,1521,3374,3146,3286
Solyc06g071970.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g089640.3.1,1304,1574,999,882,640,1560,1127,755,975,5338,5698,1692
Solyc04g016470.4.1,0,0,0,6,0,0,4,2,2,2,0,4
Solyc10g054677.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g031920.3.1,3590,4509,4149,3868,2897,3715,7536,6519,5488,7405,6616,8421
Solyc10g061880.1.1,12,5,12,0,0,0,8,0,4,22,27,24
Solyc02g091590.4.1,1,2,6,5,2,2,20,12,20,34,45,14
Solyc03g093150.3.1,32,54,31,4,14,24,58,26,47,117,196,108
Solyc03g079900.3.1,2,7,2,4,1,8,23,15,19,9,10,18
Solyc03g114250.4.1,2696,3433,2888,3008,3295,3292,5210,5006,4706,4198,4510,4811
Solyc12g099920.2.1,261,276,158,207,136,158,720,407,398,575,619,518
Solyc11g032120.2.1,2,4,0,2,4,2,3,7,6,3,7,0
Solyc11g062440.2.1,5097,6683,5634,3604,3818,4672,7965,8008,5217,8800,9359,11698
Solyc02g071910.1.1,0,0,0,0,1,0,0,0,0,2,0,0
Solyc06g051860.3.1,0,0,2,94,0,6,101,64,46,72,30,20
Solyc09g042510.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc01g111720.4.1,1347,1368,794,374,243,400,1714,842,995,2538,2513,2125
Solyc03g094130.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g024300.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc02g082315.2.1,0,0,0,0,0,0,4,0,3,0,0,1
Solyc06g083160.1.1,14,21,18,24,12,4,2,2,7,10,6,12
Solyc11g012830.3.1,1288,1459,1600,1221,1037,1724,2768,2772,2113,2822,2135,2617
Solyc08g048320.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc05g018185.1.1,0,0,0,0,0,0,0,0,0,0,0,0
Solyc03g112425.1.1,1,0,0,0,0,0,1,1,0,0,0,0
Solyc10g006710.4.1,14,14,20,6,6,20,220,32,83,102,161,136
Solyc06g075490.1.1,0,0,1,0,0,0,0,0,0,0,0,0
Solyc10g081730.2.1,95,94,52,79,65,109,108,93,102,216,269,283
Solyc05g046140.3.1,36,130,144,79,99,43,113,1337,85,280,64,180
Solyc04g082970.4.1,159,251,150,75,57,142,186,111,139,239,202,176
Solyc11g012700.2.1,21134,42878,21510,12572,9816,12331,17574,14783,13311,15772,19710,16146
Solyc05g016260.3.1,140,184,211,330,235,318,424,338,326,279,271,300
Solyc03g007520.3.1,2435,2560,2731,1985,1624,2592,2366,2952,1969,3746,2832,3221
Solyc07g041300.2.1,0,0,0,0,0,2,2,0,0,0,0,2
